<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,20150724,00:00,1595.6100000
IMOEX,D,20150727,00:00,1584.9200000
IMOEX,D,20150728,00:00,1604.5000000
IMOEX,D,20150729,00:00,1622.3200000
IMOEX,D,20150730,00:00,1636.7200000
IMOEX,D,20150731,00:00,1669.0000000
IMOEX,D,20150803,00:00,1663.7400000
IMOEX,D,20150804,00:00,1674.4600000
IMOEX,D,20150805,00:00,1693.0700000
IMOEX,D,20150806,00:00,1675.7100000
IMOEX,D,20150807,00:00,1690.4400000
IMOEX,D,20150810,00:00,1702.0200000
IMOEX,D,20150811,00:00,1697.8700000
IMOEX,D,20150812,00:00,1697.6500000
IMOEX,D,20150813,00:00,1704.1100000
IMOEX,D,20150814,00:00,1712.4700000
IMOEX,D,20150817,00:00,1707.9500000
IMOEX,D,20150818,00:00,1691.2400000
IMOEX,D,20150819,00:00,1673.8600000
IMOEX,D,20150820,00:00,1695.5700000
IMOEX,D,20150821,00:00,1663.3100000
IMOEX,D,20150824,00:00,1634.1400000
IMOEX,D,20150825,00:00,1658.1300000
IMOEX,D,20150826,00:00,1660.9500000
IMOEX,D,20150827,00:00,1695.2200000
IMOEX,D,20150828,00:00,1719.1600000
IMOEX,D,20150831,00:00,1733.1700000
IMOEX,D,20150901,00:00,1697.9900000
IMOEX,D,20150902,00:00,1690.8200000
IMOEX,D,20150903,00:00,1710.5700000
IMOEX,D,20150904,00:00,1698.1600000
IMOEX,D,20150907,00:00,1701.1800000
IMOEX,D,20150908,00:00,1714.1800000
IMOEX,D,20150909,00:00,1722.4300000
IMOEX,D,20150910,00:00,1718.9000000
IMOEX,D,20150911,00:00,1718.0600000
IMOEX,D,20150914,00:00,1729.7500000
IMOEX,D,20150915,00:00,1716.2600000
IMOEX,D,20150916,00:00,1731.8100000
IMOEX,D,20150917,00:00,1729.2000000
IMOEX,D,20150918,00:00,1710.8400000
IMOEX,D,20150921,00:00,1699.7200000
IMOEX,D,20150922,00:00,1664.2500000
IMOEX,D,20150923,00:00,1640.7000000
IMOEX,D,20150924,00:00,1621.4300000
IMOEX,D,20150925,00:00,1639.6400000
IMOEX,D,20150928,00:00,1616.3600000
IMOEX,D,20150929,00:00,1630.5100000
IMOEX,D,20150930,00:00,1642.9700000
IMOEX,D,20151001,00:00,1626.9700000
IMOEX,D,20151002,00:00,1612.5600000
IMOEX,D,20151005,00:00,1652.4700000
IMOEX,D,20151006,00:00,1670.6900000
IMOEX,D,20151007,00:00,1679.4900000
IMOEX,D,20151008,00:00,1689.3200000
IMOEX,D,20151009,00:00,1728.4400000
IMOEX,D,20151012,00:00,1710.6000000
IMOEX,D,20151013,00:00,1720.8100000
IMOEX,D,20151014,00:00,1723.0100000
IMOEX,D,20151015,00:00,1731.9100000
IMOEX,D,20151016,00:00,1717.0000000
IMOEX,D,20151019,00:00,1716.0800000
IMOEX,D,20151020,00:00,1722.6200000
IMOEX,D,20151021,00:00,1709.9400000
IMOEX,D,20151022,00:00,1712.1000000
IMOEX,D,20151023,00:00,1725.4500000
IMOEX,D,20151026,00:00,1712.1300000
IMOEX,D,20151027,00:00,1725.8900000
IMOEX,D,20151028,00:00,1726.6100000
IMOEX,D,20151029,00:00,1708.6000000
IMOEX,D,20151030,00:00,1711.5300000
IMOEX,D,20151102,00:00,1735.7500000
IMOEX,D,20151103,00:00,1763.6000000
IMOEX,D,20151105,00:00,1766.2800000
IMOEX,D,20151106,00:00,1754.3600000
IMOEX,D,20151109,00:00,1751.4400000
IMOEX,D,20151110,00:00,1746.9400000
IMOEX,D,20151111,00:00,1740.5600000
IMOEX,D,20151112,00:00,1739.9600000
IMOEX,D,20151113,00:00,1728.1700000
IMOEX,D,20151116,00:00,1739.8000000
IMOEX,D,20151117,00:00,1787.2300000
IMOEX,D,20151118,00:00,1810.4800000
IMOEX,D,20151119,00:00,1811.2000000
IMOEX,D,20151120,00:00,1826.7200000
IMOEX,D,20151123,00:00,1868.0700000
IMOEX,D,20151124,00:00,1810.0500000
IMOEX,D,20151125,00:00,1833.5300000
IMOEX,D,20151126,00:00,1828.3000000
IMOEX,D,20151127,00:00,1795.7000000
IMOEX,D,20151130,00:00,1771.0500000
IMOEX,D,20151201,00:00,1772.9700000
IMOEX,D,20151202,00:00,1770.1300000
IMOEX,D,20151203,00:00,1787.2300000
IMOEX,D,20151204,00:00,1755.2200000
IMOEX,D,20151207,00:00,1741.1400000
IMOEX,D,20151208,00:00,1718.7700000
IMOEX,D,20151209,00:00,1733.0900000
IMOEX,D,20151210,00:00,1732.8900000
IMOEX,D,20151211,00:00,1720.3100000
IMOEX,D,20151214,00:00,1708.7000000
IMOEX,D,20151215,00:00,1742.4600000
IMOEX,D,20151216,00:00,1754.7100000
IMOEX,D,20151217,00:00,1780.9700000
IMOEX,D,20151218,00:00,1719.1600000
IMOEX,D,20151221,00:00,1716.9100000
IMOEX,D,20151222,00:00,1723.3500000
IMOEX,D,20151223,00:00,1747.8500000
IMOEX,D,20151224,00:00,1742.7100000
IMOEX,D,20151225,00:00,1734.2100000
IMOEX,D,20151228,00:00,1731.2000000
IMOEX,D,20151229,00:00,1763.3800000
IMOEX,D,20151230,00:00,1761.3600000
IMOEX,D,20160104,00:00,1734.5600000
IMOEX,D,20160105,00:00,1754.1300000
IMOEX,D,20160106,00:00,1748.5700000
IMOEX,D,20160111,00:00,1682.5400000
IMOEX,D,20160112,00:00,1690.3000000
IMOEX,D,20160113,00:00,1684.7800000
IMOEX,D,20160114,00:00,1680.7700000
IMOEX,D,20160115,00:00,1608.3600000
IMOEX,D,20160118,00:00,1622.4300000
IMOEX,D,20160119,00:00,1645.5600000
IMOEX,D,20160120,00:00,1630.3900000
IMOEX,D,20160121,00:00,1677.1900000
IMOEX,D,20160122,00:00,1717.9800000
IMOEX,D,20160125,00:00,1716.5600000
IMOEX,D,20160126,00:00,1705.0100000
IMOEX,D,20160127,00:00,1747.5700000
IMOEX,D,20160128,00:00,1771.9300000
IMOEX,D,20160129,00:00,1784.9200000
IMOEX,D,20160201,00:00,1773.2100000
IMOEX,D,20160202,00:00,1758.2600000
IMOEX,D,20160203,00:00,1746.3500000
IMOEX,D,20160204,00:00,1787.9300000
IMOEX,D,20160205,00:00,1780.5900000
IMOEX,D,20160208,00:00,1744.2700000
IMOEX,D,20160209,00:00,1723.3600000
IMOEX,D,20160210,00:00,1730.8300000
IMOEX,D,20160211,00:00,1711.5800000
IMOEX,D,20160212,00:00,1726.0400000
IMOEX,D,20160215,00:00,1738.5400000
IMOEX,D,20160216,00:00,1753.8600000
IMOEX,D,20160217,00:00,1770.3100000
IMOEX,D,20160218,00:00,1807.2100000
IMOEX,D,20160219,00:00,1793.3700000
IMOEX,D,20160220,00:00,1790.1700000
IMOEX,D,20160222,00:00,1822.3800000
IMOEX,D,20160224,00:00,1797.2700000
IMOEX,D,20160225,00:00,1803.8900000
IMOEX,D,20160226,00:00,1816.7300000
IMOEX,D,20160229,00:00,1840.1700000
IMOEX,D,20160301,00:00,1844.1700000
IMOEX,D,20160302,00:00,1832.8400000
IMOEX,D,20160303,00:00,1858.6900000
IMOEX,D,20160304,00:00,1878.2900000
IMOEX,D,20160307,00:00,1909.5700000
IMOEX,D,20160309,00:00,1883.0000000
IMOEX,D,20160310,00:00,1884.6300000
IMOEX,D,20160311,00:00,1876.5400000
IMOEX,D,20160314,00:00,1865.3100000
IMOEX,D,20160315,00:00,1855.0600000
IMOEX,D,20160316,00:00,1871.2000000
IMOEX,D,20160317,00:00,1890.7900000
IMOEX,D,20160318,00:00,1914.0200000
IMOEX,D,20160321,00:00,1904.5000000
IMOEX,D,20160322,00:00,1901.2900000
IMOEX,D,20160323,00:00,1879.8900000
IMOEX,D,20160324,00:00,1866.6700000
IMOEX,D,20160325,00:00,1866.2300000
IMOEX,D,20160328,00:00,1849.3100000
IMOEX,D,20160329,00:00,1845.2000000
IMOEX,D,20160330,00:00,1868.1000000
IMOEX,D,20160331,00:00,1871.1500000
IMOEX,D,20160401,00:00,1856.7700000
IMOEX,D,20160404,00:00,1866.6400000
IMOEX,D,20160405,00:00,1857.0900000
IMOEX,D,20160406,00:00,1860.1700000
IMOEX,D,20160407,00:00,1858.8500000
IMOEX,D,20160408,00:00,1877.2700000
IMOEX,D,20160411,00:00,1906.9000000
IMOEX,D,20160412,00:00,1899.2600000
IMOEX,D,20160413,00:00,1932.8000000
IMOEX,D,20160414,00:00,1915.8500000
IMOEX,D,20160415,00:00,1907.7800000
IMOEX,D,20160418,00:00,1892.6400000
IMOEX,D,20160419,00:00,1930.1400000
IMOEX,D,20160420,00:00,1960.1800000
IMOEX,D,20160421,00:00,1950.0800000
IMOEX,D,20160422,00:00,1967.2600000
IMOEX,D,20160425,00:00,1955.4700000
IMOEX,D,20160426,00:00,1946.5500000
IMOEX,D,20160427,00:00,1934.7700000
IMOEX,D,20160428,00:00,1969.8900000
IMOEX,D,20160429,00:00,1953.0500000
IMOEX,D,20160504,00:00,1925.5800000
IMOEX,D,20160505,00:00,1906.4800000
IMOEX,D,20160506,00:00,1901.5600000
IMOEX,D,20160510,00:00,1885.3400000
IMOEX,D,20160511,00:00,1909.0500000
IMOEX,D,20160512,00:00,1901.9000000
IMOEX,D,20160513,00:00,1907.1900000
IMOEX,D,20160516,00:00,1915.3300000
IMOEX,D,20160517,00:00,1909.0000000
IMOEX,D,20160518,00:00,1917.2400000
IMOEX,D,20160519,00:00,1891.5200000
IMOEX,D,20160520,00:00,1891.3300000
IMOEX,D,20160523,00:00,1868.4300000
IMOEX,D,20160524,00:00,1884.1200000
IMOEX,D,20160525,00:00,1898.7500000
IMOEX,D,20160526,00:00,1914.3100000
IMOEX,D,20160527,00:00,1927.5800000
IMOEX,D,20160530,00:00,1935.5400000
IMOEX,D,20160531,00:00,1899.0100000
IMOEX,D,20160601,00:00,1893.1800000
IMOEX,D,20160602,00:00,1890.7800000
IMOEX,D,20160603,00:00,1886.8400000
IMOEX,D,20160606,00:00,1915.5400000
IMOEX,D,20160607,00:00,1951.2600000
IMOEX,D,20160608,00:00,1951.5500000
IMOEX,D,20160609,00:00,1934.9200000
IMOEX,D,20160610,00:00,1903.6100000
IMOEX,D,20160614,00:00,1885.9200000
IMOEX,D,20160615,00:00,1889.7500000
IMOEX,D,20160616,00:00,1869.7800000
IMOEX,D,20160617,00:00,1877.0700000
IMOEX,D,20160620,00:00,1902.7000000
IMOEX,D,20160621,00:00,1904.0200000
IMOEX,D,20160622,00:00,1896.7000000
IMOEX,D,20160623,00:00,1919.2700000
IMOEX,D,20160624,00:00,1884.4100000
IMOEX,D,20160627,00:00,1841.7300000
IMOEX,D,20160628,00:00,1857.2300000
IMOEX,D,20160629,00:00,1888.1500000
IMOEX,D,20160630,00:00,1891.0900000
IMOEX,D,20160701,00:00,1896.6200000
IMOEX,D,20160704,00:00,1907.4800000
IMOEX,D,20160705,00:00,1895.6400000
IMOEX,D,20160706,00:00,1879.4200000
IMOEX,D,20160707,00:00,1882.4100000
IMOEX,D,20160708,00:00,1894.3500000
IMOEX,D,20160711,00:00,1913.1200000
IMOEX,D,20160712,00:00,1938.3600000
IMOEX,D,20160713,00:00,1935.8800000
IMOEX,D,20160714,00:00,1942.4600000
IMOEX,D,20160715,00:00,1940.8500000
IMOEX,D,20160718,00:00,1936.0700000
IMOEX,D,20160719,00:00,1915.8900000
IMOEX,D,20160720,00:00,1915.0900000
IMOEX,D,20160721,00:00,1927.7000000
IMOEX,D,20160722,00:00,1926.9000000
IMOEX,D,20160725,00:00,1931.7800000
IMOEX,D,20160726,00:00,1938.5200000
IMOEX,D,20160727,00:00,1938.6500000
IMOEX,D,20160728,00:00,1954.4500000
IMOEX,D,20160729,00:00,1944.6200000
IMOEX,D,20160801,00:00,1947.3600000
IMOEX,D,20160802,00:00,1912.6900000
IMOEX,D,20160803,00:00,1919.1500000
IMOEX,D,20160804,00:00,1944.9400000
IMOEX,D,20160805,00:00,1944.3100000
IMOEX,D,20160808,00:00,1956.9900000
IMOEX,D,20160809,00:00,1956.4200000
IMOEX,D,20160810,00:00,1942.6700000
IMOEX,D,20160811,00:00,1952.1800000
IMOEX,D,20160812,00:00,1967.1800000
IMOEX,D,20160815,00:00,1977.2800000
IMOEX,D,20160816,00:00,1975.8000000
IMOEX,D,20160817,00:00,1969.1900000
IMOEX,D,20160818,00:00,1970.0700000
IMOEX,D,20160819,00:00,1959.7200000
IMOEX,D,20160822,00:00,1979.0900000
IMOEX,D,20160823,00:00,1989.5100000
IMOEX,D,20160824,00:00,1983.5900000
IMOEX,D,20160825,00:00,1985.5600000
IMOEX,D,20160826,00:00,1993.3500000
IMOEX,D,20160829,00:00,1986.7200000
IMOEX,D,20160830,00:00,1985.6900000
IMOEX,D,20160831,00:00,1971.5900000
IMOEX,D,20160901,00:00,1976.9100000
IMOEX,D,20160902,00:00,2003.7700000
IMOEX,D,20160905,00:00,2017.3800000
IMOEX,D,20160906,00:00,2039.5300000
IMOEX,D,20160907,00:00,2053.7500000
IMOEX,D,20160908,00:00,2050.7700000
IMOEX,D,20160909,00:00,2028.2500000
IMOEX,D,20160912,00:00,2019.9000000
IMOEX,D,20160913,00:00,2004.5000000
IMOEX,D,20160914,00:00,2004.4800000
IMOEX,D,20160915,00:00,1996.5800000
IMOEX,D,20160916,00:00,1981.9600000
IMOEX,D,20160919,00:00,1986.9700000
IMOEX,D,20160920,00:00,1991.7800000
IMOEX,D,20160921,00:00,1997.6700000
IMOEX,D,20160922,00:00,2025.3000000
IMOEX,D,20160923,00:00,2011.8300000
IMOEX,D,20160926,00:00,1997.9400000
IMOEX,D,20160927,00:00,1975.5200000
IMOEX,D,20160928,00:00,1980.6800000
IMOEX,D,20160929,00:00,1996.1200000
IMOEX,D,20160930,00:00,1978.0000000
IMOEX,D,20161003,00:00,1986.8000000
IMOEX,D,20161004,00:00,1985.0200000
IMOEX,D,20161005,00:00,1975.8500000
IMOEX,D,20161006,00:00,1983.8800000
IMOEX,D,20161007,00:00,1980.0200000
IMOEX,D,20161010,00:00,2001.1000000
IMOEX,D,20161011,00:00,2001.4200000
IMOEX,D,20161012,00:00,1993.3500000
IMOEX,D,20161013,00:00,1976.3700000
IMOEX,D,20161014,00:00,1966.3900000
IMOEX,D,20161017,00:00,1956.9500000
IMOEX,D,20161018,00:00,1969.1100000
IMOEX,D,20161019,00:00,1967.5000000
IMOEX,D,20161020,00:00,1957.0900000
IMOEX,D,20161021,00:00,1957.7000000
IMOEX,D,20161024,00:00,1962.7900000
IMOEX,D,20161025,00:00,1977.1900000
IMOEX,D,20161026,00:00,1974.8100000
IMOEX,D,20161027,00:00,1979.8000000
IMOEX,D,20161028,00:00,1981.7600000
IMOEX,D,20161031,00:00,1989.6400000
IMOEX,D,20161101,00:00,1996.8700000
IMOEX,D,20161102,00:00,1968.7700000
IMOEX,D,20161103,00:00,1962.7100000
IMOEX,D,20161107,00:00,1952.6900000
IMOEX,D,20161108,00:00,1967.9300000
IMOEX,D,20161109,00:00,2011.5800000
IMOEX,D,20161110,00:00,2044.0300000
IMOEX,D,20161111,00:00,2031.9200000
IMOEX,D,20161114,00:00,2021.9900000
IMOEX,D,20161115,00:00,2017.0600000
IMOEX,D,20161116,00:00,2028.9200000
IMOEX,D,20161117,00:00,2042.7600000
IMOEX,D,20161118,00:00,2038.2900000
IMOEX,D,20161121,00:00,2058.7700000
IMOEX,D,20161122,00:00,2066.1800000
IMOEX,D,20161123,00:00,2085.7500000
IMOEX,D,20161124,00:00,2102.9700000
IMOEX,D,20161125,00:00,2098.1500000
IMOEX,D,20161128,00:00,2094.6500000
IMOEX,D,20161129,00:00,2086.8400000
IMOEX,D,20161130,00:00,2104.9100000
IMOEX,D,20161201,00:00,2121.8700000
IMOEX,D,20161202,00:00,2128.9900000
IMOEX,D,20161205,00:00,2158.3300000
IMOEX,D,20161206,00:00,2152.3500000
IMOEX,D,20161207,00:00,2160.5100000
IMOEX,D,20161208,00:00,2207.0200000
IMOEX,D,20161209,00:00,2208.5300000
IMOEX,D,20161212,00:00,2226.8900000
IMOEX,D,20161213,00:00,2247.0200000
IMOEX,D,20161214,00:00,2229.0500000
IMOEX,D,20161215,00:00,2237.2300000
IMOEX,D,20161216,00:00,2231.4100000
IMOEX,D,20161219,00:00,2215.6900000
IMOEX,D,20161220,00:00,2226.3600000
IMOEX,D,20161221,00:00,2212.3300000
IMOEX,D,20161222,00:00,2174.6400000
IMOEX,D,20161223,00:00,2173.1800000
IMOEX,D,20161226,00:00,2177.8600000
IMOEX,D,20161227,00:00,2189.4300000
IMOEX,D,20161228,00:00,2182.9800000
IMOEX,D,20161229,00:00,2206.3300000
IMOEX,D,20161230,00:00,2232.7200000
IMOEX,D,20170103,00:00,2285.4300000
IMOEX,D,20170104,00:00,2263.9000000
IMOEX,D,20170105,00:00,2220.3500000
IMOEX,D,20170106,00:00,2213.9300000
IMOEX,D,20170109,00:00,2211.2500000
IMOEX,D,20170110,00:00,2237.4900000
IMOEX,D,20170111,00:00,2218.6100000
IMOEX,D,20170112,00:00,2212.0000000
IMOEX,D,20170113,00:00,2195.1900000
IMOEX,D,20170116,00:00,2189.0700000
IMOEX,D,20170117,00:00,2178.7300000
IMOEX,D,20170118,00:00,2170.0900000
IMOEX,D,20170119,00:00,2162.2500000
IMOEX,D,20170120,00:00,2159.9600000
IMOEX,D,20170123,00:00,2146.0900000
IMOEX,D,20170124,00:00,2174.5900000
IMOEX,D,20170125,00:00,2176.0000000
IMOEX,D,20170126,00:00,2229.2000000
IMOEX,D,20170127,00:00,2266.0500000
IMOEX,D,20170130,00:00,2234.1400000
IMOEX,D,20170131,00:00,2217.3900000
IMOEX,D,20170201,00:00,2231.6800000
IMOEX,D,20170202,00:00,2217.5600000
IMOEX,D,20170203,00:00,2226.6100000
IMOEX,D,20170206,00:00,2210.5100000
IMOEX,D,20170207,00:00,2218.7700000
IMOEX,D,20170208,00:00,2189.6100000
IMOEX,D,20170209,00:00,2173.9800000
IMOEX,D,20170210,00:00,2162.1900000
IMOEX,D,20170213,00:00,2161.4900000
IMOEX,D,20170214,00:00,2141.5000000
IMOEX,D,20170215,00:00,2137.0800000
IMOEX,D,20170216,00:00,2148.4800000
IMOEX,D,20170217,00:00,2128.2100000
IMOEX,D,20170220,00:00,2119.0900000
IMOEX,D,20170221,00:00,2127.7200000
IMOEX,D,20170222,00:00,2106.3000000
IMOEX,D,20170224,00:00,2093.0900000
IMOEX,D,20170227,00:00,2056.4600000
IMOEX,D,20170228,00:00,2035.7700000
IMOEX,D,20170301,00:00,2059.8700000
IMOEX,D,20170302,00:00,2049.0000000
IMOEX,D,20170303,00:00,2056.8900000
IMOEX,D,20170306,00:00,2047.4200000
IMOEX,D,20170307,00:00,2024.8400000
IMOEX,D,20170309,00:00,1974.2400000
IMOEX,D,20170310,00:00,1973.9600000
IMOEX,D,20170313,00:00,2000.1400000
IMOEX,D,20170314,00:00,2001.2500000
IMOEX,D,20170315,00:00,1992.5900000
IMOEX,D,20170316,00:00,2014.3700000
IMOEX,D,20170317,00:00,2036.9600000
IMOEX,D,20170320,00:00,2042.7200000
IMOEX,D,20170321,00:00,2048.0700000
IMOEX,D,20170322,00:00,2061.5300000
IMOEX,D,20170323,00:00,2051.0400000
IMOEX,D,20170324,00:00,2039.7700000
IMOEX,D,20170327,00:00,2013.1600000
IMOEX,D,20170328,00:00,2032.5400000
IMOEX,D,20170329,00:00,2023.7100000
IMOEX,D,20170330,00:00,2021.8800000
IMOEX,D,20170331,00:00,1995.9000000
IMOEX,D,20170403,00:00,2008.6100000
IMOEX,D,20170404,00:00,2025.6900000
IMOEX,D,20170405,00:00,2056.3200000
IMOEX,D,20170406,00:00,2054.6900000
IMOEX,D,20170407,00:00,2020.2300000
IMOEX,D,20170410,00:00,1971.2300000
IMOEX,D,20170411,00:00,1977.9500000
IMOEX,D,20170412,00:00,1947.8800000
IMOEX,D,20170413,00:00,1944.7000000
IMOEX,D,20170414,00:00,1916.2900000
IMOEX,D,20170417,00:00,1942.7200000
IMOEX,D,20170418,00:00,1920.2900000
IMOEX,D,20170419,00:00,1916.5000000
IMOEX,D,20170420,00:00,1932.1700000
IMOEX,D,20170421,00:00,1944.7200000
IMOEX,D,20170424,00:00,1979.5700000
IMOEX,D,20170425,00:00,1998.4100000
IMOEX,D,20170426,00:00,2026.9200000
IMOEX,D,20170427,00:00,2011.6700000
IMOEX,D,20170428,00:00,2016.7100000
IMOEX,D,20170502,00:00,2026.8500000
IMOEX,D,20170503,00:00,1993.6600000
IMOEX,D,20170504,00:00,1998.8700000
IMOEX,D,20170505,00:00,2002.4100000
IMOEX,D,20170510,00:00,2028.2100000
IMOEX,D,20170511,00:00,2002.5400000
IMOEX,D,20170512,00:00,1994.5800000
IMOEX,D,20170515,00:00,2003.1200000
IMOEX,D,20170516,00:00,1992.9400000
IMOEX,D,20170517,00:00,1994.3500000
IMOEX,D,20170518,00:00,1967.6600000
IMOEX,D,20170519,00:00,1962.4000000
IMOEX,D,20170522,00:00,1950.5100000
IMOEX,D,20170523,00:00,1960.1600000
IMOEX,D,20170524,00:00,1951.9800000
IMOEX,D,20170525,00:00,1947.2600000
IMOEX,D,20170526,00:00,1934.2500000
IMOEX,D,20170529,00:00,1940.7700000
IMOEX,D,20170530,00:00,1932.9100000
IMOEX,D,20170531,00:00,1900.3800000
IMOEX,D,20170601,00:00,1869.6600000
IMOEX,D,20170602,00:00,1881.8700000
IMOEX,D,20170605,00:00,1877.6900000
IMOEX,D,20170606,00:00,1870.0400000
IMOEX,D,20170607,00:00,1868.4200000
IMOEX,D,20170608,00:00,1874.2100000
IMOEX,D,20170609,00:00,1883.3400000
IMOEX,D,20170613,00:00,1861.2700000
IMOEX,D,20170614,00:00,1838.3200000
IMOEX,D,20170615,00:00,1817.8200000
IMOEX,D,20170616,00:00,1822.9100000
IMOEX,D,20170619,00:00,1849.7800000
IMOEX,D,20170620,00:00,1857.9600000
IMOEX,D,20170621,00:00,1850.8100000
IMOEX,D,20170622,00:00,1860.0500000
IMOEX,D,20170623,00:00,1867.4600000
IMOEX,D,20170626,00:00,1860.3900000
IMOEX,D,20170627,00:00,1878.9400000
IMOEX,D,20170628,00:00,1891.9800000
IMOEX,D,20170629,00:00,1881.0400000
IMOEX,D,20170630,00:00,1879.5000000
IMOEX,D,20170703,00:00,1902.5900000
IMOEX,D,20170704,00:00,1917.4000000
IMOEX,D,20170705,00:00,1921.3800000
IMOEX,D,20170706,00:00,1923.2200000
IMOEX,D,20170707,00:00,1912.4800000
IMOEX,D,20170710,00:00,1925.7400000
IMOEX,D,20170711,00:00,1937.6400000
IMOEX,D,20170712,00:00,1954.3900000
IMOEX,D,20170713,00:00,1959.9100000
IMOEX,D,20170714,00:00,1960.6900000
IMOEX,D,20170717,00:00,1959.1100000
IMOEX,D,20170718,00:00,1947.7100000
IMOEX,D,20170719,00:00,1951.8900000
IMOEX,D,20170720,00:00,1946.5100000
IMOEX,D,20170721,00:00,1925.1300000
IMOEX,D,20170724,00:00,1931.7500000
IMOEX,D,20170725,00:00,1923.7300000
IMOEX,D,20170726,00:00,1933.1000000
IMOEX,D,20170727,00:00,1945.1200000
IMOEX,D,20170728,00:00,1916.7500000
IMOEX,D,20170731,00:00,1919.5300000
IMOEX,D,20170801,00:00,1940.1400000
IMOEX,D,20170802,00:00,1965.4800000
IMOEX,D,20170803,00:00,1965.2900000
IMOEX,D,20170804,00:00,1953.4900000
IMOEX,D,20170807,00:00,1970.3700000
IMOEX,D,20170808,00:00,1989.6100000
IMOEX,D,20170809,00:00,1975.9100000
IMOEX,D,20170810,00:00,1960.2300000
